"sample","location","trap","sizeclass","bodypart","nparts","plate_contents"
"RNBC1_NREP13_tag51_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP13_tag51_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G5",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H3",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP1_tag17_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D3",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H3",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP2_tag22_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D3",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP3_tag31_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B2",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_B9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C2",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_C9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_D9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E2",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_E9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F2",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_F9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_G9",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H10",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H11",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H12",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H1",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H4",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H3",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H2",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H6",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H5",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H7",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H8",NA,NA,NA,NA,1,NA
"RNBC1_NREP8_tag32_H9",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A10",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A11",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A12",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A1",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A2",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A3",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A4",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A5",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A7",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A6",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_A9",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B12",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B10",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B11",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B3",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B1",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B5",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B6",NA,NA,NA,NA,1,NA
"RNBC1_NREP9_tag33_B7",NA,NA,NA,NA,1,NA
